node_id	longitude	latitude	time	median	mean	max	min
u155kebnxgxc	4.416847	51.218023	2019-04-11 06:00:00+00:00	57.62	57.62	59.90	55.34
u155kebnxgxc	4.416847	51.218023	2019-04-11 10:00:00+00:00	61.58	61.58	61.58	61.58
u155kebnxgxc	4.416847	51.218023	2019-04-12 06:00:00+00:00	43.24	43.24	43.24	43.24
u155kebnxgxc	4.416847	51.218023	2019-04-12 11:00:00+00:00	60.27	60.27	60.27	60.27
u155kebnxgxc	4.416847	51.218023	2019-04-13 09:00:00+00:00	30.63	30.63	30.63	30.63
u155kebnxgxc	4.416847	51.218023	2019-04-15 06:00:00+00:00	35.81	35.61	38.95	31.63
u155kebnxgxc	4.416847	51.218023	2019-04-16 07:00:00+00:00	41.30	41.30	41.30	41.30
u155kebnxgxc	4.416847	51.218023	2019-04-17 06:00:00+00:00	63.96	63.96	63.96	63.96
u155kebnxgxc	4.416847	51.218023	2019-04-18 06:00:00+00:00	37.07	37.07	37.84	36.31
u155kebnxgxc	4.416847	51.218023	2019-04-18 12:00:00+00:00	40.63	40.63	40.63	40.63
u155ksjc01zg	4.424411	51.218443	2019-04-11 09:00:00+00:00	53.49	53.49	53.49	53.49
u155ksjc01zg	4.424411	51.218443	2019-04-12 09:00:00+00:00	31.18	31.18	31.18	31.18
u155ksjc01zg	4.424411	51.218443	2019-04-15 09:00:00+00:00	32.97	32.97	33.34	32.59
u155ksjc01zg	4.424411	51.218443	2019-04-15 11:00:00+00:00	56.01	58.55	63.85	55.80
u155ksjc01zg	4.424411	51.218443	2019-04-16 10:00:00+00:00	29.96	29.96	32.52	27.40
u155ksn20jev	4.425092	51.218292	2019-04-11 09:00:00+00:00	51.54	51.54	51.66	51.42
u155ksn20jev	4.425092	51.218292	2019-04-15 09:00:00+00:00	31.16	31.16	31.16	31.16
u155ksn20jev	4.425092	51.218292	2019-04-16 10:00:00+00:00	31.91	31.91	31.91	31.91
u155keyxwsu0	4.425715	51.218201	2019-04-11 09:00:00+00:00	47.60	47.60	47.60	47.60
u155kezqd1ev	4.426551	51.218013	2019-04-11 09:00:00+00:00	47.21	47.21	49.84	44.57
u155kwu0dkzy	4.422104	51.233480	2019-04-10 09:00:00+00:00	52.14	52.08	56.12	47.90
u155kwu0dkzy	4.422104	51.233480	2019-04-11 09:00:00+00:00	33.98	37.21	44.53	33.12
